Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;Status;Versch.;Stadion;Zus.;Id;Liga;Region;Phase
Fr;19.01.2018;19:45;SCL Tigers;EHC Kloten; 1:0; 1:0|0:0|0:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5879;20181105000244;NL;CH;Regular Season
Fr;19.01.2018;19:45;ZSC Lions;EHC Biel-Bienne; 2:1; 0:1|1:0|1:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;9230;20181105000245;NL;CH;Regular Season
Fr;19.01.2018;19:45;EV Zug;HC Ambri-Piotta; 7:3; 2:1|3:0|2:2;;Ende;False;BOSSARD Arena, 6303 Zug;6898;20181105000246;NL;CH;Regular Season
Sa;20.01.2018;19:45;HC Ambri-Piotta;SCL Tigers; 2:3; 1:1|0:1|1:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;4872;20181105000247;NL;CH;Regular Season
Sa;20.01.2018;19:45;SC Bern;Lausanne HC; 4:3; 0:0|2:0|1:3|1:0;OT;Ende;False;PostFinance-Arena, 3014 Bern BE;16741;20181105000248;NL;CH;Regular Season
Sa;20.01.2018;19:45;EHC Biel-Bienne;HC Davos; 5:1; 2:0|1:1|2:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6307;20181105000249;NL;CH;Regular Season
Sa;20.01.2018;19:45;Fribourg-Gottéron;Genève-Servette HC; 5:4; 0:0|2:1|2:3|1:0;SO;Ende;False;BCF Arena, 1700 Fribourg FR;6500;20181105000250;NL;CH;Regular Season
Sa;20.01.2018;19:45;EHC Kloten;ZSC Lions; 4:3; 1:1|2:1|0:1|1:0;SO;Ende;False;SWISS Arena, 8302 Kloten ZH;6054;20181105000251;NL;CH;Regular Season
Sa;20.01.2018;19:45;HC Lugano;EV Zug; 1:0; 1:0|0:0|0:0;;Ende;False;Piste Resega, 6948 Porza Ti;5763;20181105000252;NL;CH;Regular Season
Di;23.01.2018;19:45;Lausanne HC;SC Bern; 5:3; 2:1|1:1|2:1;;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;6547;20181105000004;NL;CH;Regular Season
Di;23.01.2018;19:45;EHC Biel-Bienne;SCL Tigers; 3:1; 1:1|1:0|1:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5496;20181105000266;NL;CH;Regular Season
Di;23.01.2018;19:45;EV Zug;ZSC Lions; 3:1; 2:0|1:1|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;6762;20181105000270;NL;CH;Regular Season
Fr;26.01.2018;19:45;HC Ambri-Piotta;EHC Biel-Bienne; 3:2; 0:1|2:0|0:1|1:0;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;3929;20181105000253;NL;CH;Regular Season
Fr;26.01.2018;19:45;EHC Kloten;EV Zug; 2:3; 0:1|1:1|1:1;;Ende;False;SWISS Arena, 8302 Kloten ZH;5741;20181105000256;NL;CH;Regular Season
Fr;26.01.2018;19:45;HC Lugano;SC Bern; 4:0; 1:0|1:0|2:0;;Ende;False;Piste Resega, 6948 Porza Ti;6048;20181105000257;NL;CH;Regular Season
Fr;26.01.2018;19:45;SCL Tigers;Fribourg-Gottéron; 2:1; 0:0|0:1|2:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;20181105000258;NL;CH;Regular Season
Fr;26.01.2018;19:50;Genève-Servette HC;Lausanne HC; 4:3; 2:2|2:0|0:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;6880;20181105000255;NL;CH;Regular Season
Sa;27.01.2018;19:45;SC Bern;HC Ambri-Piotta; 6:4; 3:0|2:0|1:4;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20181105000259;NL;CH;Regular Season
Sa;27.01.2018;19:45;EHC Biel-Bienne;EHC Kloten; 2:3; 0:1|1:1|1:0|0:1;SO;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5372;20181105000260;NL;CH;Regular Season
Sa;27.01.2018;19:45;Fribourg-Gottéron;HC Lugano; 3:2; 2:1|1:1|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;20181105000261;NL;CH;Regular Season
Sa;27.01.2018;19:45;Lausanne HC;HC Davos; 4:5; 2:1|2:2|0:1|0:1;OT;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;6700;20181105000262;NL;CH;Regular Season
Sa;27.01.2018;19:45;EV Zug;Genève-Servette HC; 3:0; 2:0|1:0|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;6810;20181105000264;NL;CH;Regular Season
So;28.01.2018;15:45;HC Davos;ZSC Lions; 2:1; 0:0|1:1|1:0;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;5339;20181105000254;NL;CH;Regular Season
Di;30.01.2018;19:45;ZSC Lions;SCL Tigers; 1:0; 0:0|1:0|0:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;8191;20181105000263;NL;CH;Regular Season
Di;30.01.2018;19:45;HC Ambri-Piotta;Genève-Servette HC; 5:2; 1:1|2:0|2:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;3427;20181105000265;NL;CH;Regular Season
Di;30.01.2018;19:45;HC Davos;HC Lugano; 1:2; 0:1|1:0|0:0|0:1;SO;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;5245;20181105000267;NL;CH;Regular Season
Di;30.01.2018;19:45;Fribourg-Gottéron;Lausanne HC; 4:1; 3:0|0:0|1:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5688;20181105000268;NL;CH;Regular Season
Di;30.01.2018;19:45;EHC Kloten;SC Bern; 0:2; 0:0|0:1|0:1;;Ende;False;SWISS Arena, 8302 Kloten ZH;5231;20181105000269;NL;CH;Regular Season
Do;01.02.2018;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 4:3; 2:1|1:1|0:1|1:0;OT;Ende;False;Stadio Valascia, 6775 Ambri TI;2917;20181105000271;NL;CH;Regular Season
Do;01.02.2018;19:45;Genève-Servette HC;ZSC Lions; 1:4; 0:1|1:1|0:2;;Ende;False;Les Vernets, 1227 Les Acacias GE;6131;20181105000273;NL;CH;Regular Season
Do;01.02.2018;19:45;Lausanne HC;EHC Biel-Bienne; 1:2; 0:0|0:0|1:1|0:1;SO;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;5987;20181105000274;NL;CH;Regular Season
Do;01.02.2018;19:45;SCL Tigers;HC Davos; 2:1; 0:0|0:1|2:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5954;20181105000276;NL;CH;Regular Season
Fr;02.02.2018;19:45;EHC Biel-Bienne;HC Lugano; 3:1; 2:0|1:1|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5876;20181105000277;NL;CH;Regular Season
Fr;02.02.2018;19:45;HC Davos;HC Ambri-Piotta; 2:3; 0:1|1:0|1:2;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;4918;20181105000278;NL;CH;Regular Season
Fr;02.02.2018;19:45;Fribourg-Gottéron;SC Bern; 3:2; 2:0|0:2|1:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;20181105000279;NL;CH;Regular Season
Fr;02.02.2018;19:45;EHC Kloten;Genève-Servette HC; 3:4; 1:1|1:0|1:2|0:1;SO;Ende;False;SWISS Arena, 8302 Kloten ZH;5049;20181105000280;NL;CH;Regular Season
Fr;02.02.2018;19:45;ZSC Lions;Lausanne HC; 8:4; 3:2|4:0|1:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;8146;20181105000281;NL;CH;Regular Season
Fr;02.02.2018;19:45;EV Zug;SCL Tigers; 3:2; 2:1|0:0|1:1;;Ende;False;BOSSARD Arena, 6303 Zug;7148;20181105000282;NL;CH;Regular Season
Sa;03.02.2018;19:45;SC Bern;EV Zug; 2:0; 0:0|0:0|2:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;16833;20181105000272;NL;CH;Regular Season
Sa;03.02.2018;19:45;HC Lugano;EHC Kloten; 2:7; 1:2|0:5|1:0;;Ende;False;Piste Resega, 6948 Porza Ti;5774;20181105000275;NL;CH;Regular Season
Mi;28.02.2018;19:45;HC Ambri-Piotta;EHC Kloten; 5:3; 1:0|1:2|3:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;2518;20181105000283;NL;CH;Regular Season
Mi;28.02.2018;19:45;SC Bern;HC Davos; 2:0; 0:0|1:0|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;16534;20181105000284;NL;CH;Regular Season
Mi;28.02.2018;19:45;Fribourg-Gottéron;EHC Biel-Bienne; 2:1; 0:0|0:1|1:0|1:0;OT;Ende;False;BCF Arena, 1700 Fribourg FR;6072;20181105000285;NL;CH;Regular Season
Mi;28.02.2018;19:45;Lausanne HC;EV Zug; 3:4; 1:2|1:1|1:0|0:1;SO;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;6002;20181105000286;NL;CH;Regular Season
Mi;28.02.2018;19:45;HC Lugano;ZSC Lions; 3:1; 0:1|3:0|0:0;;Ende;False;Piste Resega, 6948 Porza Ti;5444;20181105000287;NL;CH;Regular Season
Mi;28.02.2018;19:45;SCL Tigers;Genève-Servette HC; 1:3; 1:1|0:0|0:2;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5860;20181105000288;NL;CH;Regular Season
Sa;03.03.2018;19:45;EHC Biel-Bienne;ZSC Lions; 4:1; 1:0|1:0|2:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;5828;20181105000289;NL;CH;Regular Season
Sa;03.03.2018;19:45;HC Davos;HC Lugano; 4:3; 0:1|2:1|1:1|1:0;SO;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;5773;20181105000290;NL;CH;Regular Season
Sa;03.03.2018;19:45;Genève-Servette HC;SC Bern; 2:3; 0:1|1:1|1:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;7135;20181105000291;NL;CH;Regular Season
Sa;03.03.2018;19:45;Lausanne HC;Fribourg-Gottéron; 4:1; 1:0|1:1|2:0;;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;6700;20181105000292;NL;CH;Regular Season
Sa;03.03.2018;19:45;SCL Tigers;EHC Kloten; 3:5; 0:2|2:2|1:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;6000;20181105000293;NL;CH;Regular Season
Sa;03.03.2018;19:45;EV Zug;HC Ambri-Piotta; 5:3; 2:2|3:1|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;7125;20181105000294;NL;CH;Regular Season
Mo;05.03.2018;19:45;HC Ambri-Piotta;EV Zug; 3:2; 1:1|1:1|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;2648;20181105000295;NL;CH;Regular Season
Mo;05.03.2018;19:45;SC Bern;Genève-Servette HC; 3:4; 1:1|1:0|1:2|0:1;SO;Ende;False;PostFinance-Arena, 3014 Bern BE;15423;20181105000296;NL;CH;Regular Season
Mo;05.03.2018;19:45;Fribourg-Gottéron;Lausanne HC; 3:2; 0:0|2:1|1:1;;Ende;False;BCF Arena, 1700 Fribourg FR;5555;20181105000297;NL;CH;Regular Season
Mo;05.03.2018;19:45;EHC Kloten;SCL Tigers; 3:4; 1:2|2:0|0:2;;Ende;False;SWISS Arena, 8302 Kloten ZH;4805;20181105000298;NL;CH;Regular Season
Mo;05.03.2018;19:45;HC Lugano;HC Davos; 5:0; 2:0|2:0|1:0;;Ende;False;Piste Resega, 6948 Porza Ti;5457;20181105000299;NL;CH;Regular Season
Mo;05.03.2018;19:45;ZSC Lions;EHC Biel-Bienne; 1:4; 1:2|0:1|0:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;8212;20181105000300;NL;CH;Regular Season
Sa;10.03.2018;20:15;SCL Tigers;Lausanne HC; 5:4; 2:3|2:1|1:0;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5127;20181105000301;NL;CH;Ranking Round
Sa;10.03.2018;20:15;HC Ambri-Piotta;EHC Kloten; 3:1; 0:0|1:1|2:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;4442;20181105000302;NL;CH;Ranking Round
Sa;10.03.2018;20:15;SC Bern;Genève-Servette HC; 7:0; 4:0|2:0|1:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;16876;20181105000331;NL;CH;Playoff 1/4 Final
Sa;10.03.2018;20:15;EV Zug;ZSC Lions; 4:1; 1:0|2:0|1:1;;Ende;False;BOSSARD Arena, 6303 Zug;7200;20181105000332;NL;CH;Playoff 1/4 Final
Sa;10.03.2018;20:15;EHC Biel-Bienne;HC Davos; 2:5; 2:0|0:3|0:2;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20181105000333;NL;CH;Playoff 1/4 Final
Sa;10.03.2018;20:15;HC Lugano;Fribourg-Gottéron; 6:2; 3:1|0:0|3:1;;Ende;False;Piste Resega, 6948 Porza Ti;6536;20181105000334;NL;CH;Playoff 1/4 Final
Di;13.03.2018;20:15;EHC Kloten;SCL Tigers; 4:3; 1:0|2:3|1:0;;Ende;False;SWISS Arena, 8302 Kloten ZH;3361;20181105000303;NL;CH;Ranking Round
Di;13.03.2018;20:15;Lausanne HC;HC Ambri-Piotta; 3:2; 0:2|3:0|0:0;;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;4789;20181105000304;NL;CH;Ranking Round
Di;13.03.2018;20:15;Genève-Servette HC;SC Bern; 2:5; 1:1|0:1|1:3;;Ende;False;Les Vernets, 1227 Les Acacias GE;6240;20181105000335;NL;CH;Playoff 1/4 Final
Di;13.03.2018;20:15;ZSC Lions;EV Zug; 5:4; 2:1|2:0|1:3;;Ende;False;Hallenstadion, 8050 Zürich ZH;9715;20181105000336;NL;CH;Playoff 1/4 Final
Di;13.03.2018;20:15;HC Davos;EHC Biel-Bienne; 1:3; 0:1|0:1|1:1;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;4837;20181105000337;NL;CH;Playoff 1/4 Final
Di;13.03.2018;20:15;Fribourg-Gottéron;HC Lugano; 2:5; 0:2|1:1|1:2;;Ende;False;BCF Arena, 1700 Fribourg FR;6336;20181105000338;NL;CH;Playoff 1/4 Final
Do;15.03.2018;20:15;SC Bern;Genève-Servette HC; 5:1; 1:0|3:0|1:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;16421;20181105000339;NL;CH;Playoff 1/4 Final
Do;15.03.2018;20:15;EV Zug;ZSC Lions; 2:3; 1:2|1:1|0:0;;Ende;False;BOSSARD Arena, 6303 Zug;7200;20181105000340;NL;CH;Playoff 1/4 Final
Do;15.03.2018;20:15;EHC Biel-Bienne;HC Davos; 5:3; 0:1|1:1|4:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20181105000341;NL;CH;Playoff 1/4 Final
Do;15.03.2018;20:15;HC Lugano;Fribourg-Gottéron; 3:4; 3:1|0:0|0:2|0:1;OT;Ende;False;Piste Resega, 6948 Porza Ti;6162;20181105000342;NL;CH;Playoff 1/4 Final
Sa;17.03.2018;20:15;SCL Tigers;HC Ambri-Piotta; 4:1; 1:0|2:0|1:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5729;20181105000305;NL;CH;Ranking Round
Sa;17.03.2018;20:15;Lausanne HC;EHC Kloten; 6:0; 1:0|3:0|2:0;;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;5274;20181105000306;NL;CH;Ranking Round
Sa;17.03.2018;20:15;Genève-Servette HC;SC Bern; 4:1; 1:0|0:0|3:1;;Ende;False;Les Vernets, 1227 Les Acacias GE;6303;20181105000343;NL;CH;Playoff 1/4 Final
Sa;17.03.2018;20:15;ZSC Lions;EV Zug; 5:0; 0:0|2:0|3:0;;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000344;NL;CH;Playoff 1/4 Final
Sa;17.03.2018;20:15;HC Davos;EHC Biel-Bienne; 4:2; 1:0|2:2|1:0;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;6800;20181105000345;NL;CH;Playoff 1/4 Final
Sa;17.03.2018;20:15;Fribourg-Gottéron;HC Lugano; 1:3; 1:1|0:2|0:0;;Ende;False;BCF Arena, 1700 Fribourg FR;6500;20181105000346;NL;CH;Playoff 1/4 Final
Di;20.03.2018;20:15;HC Ambri-Piotta;SCL Tigers; 2:5; 1:0|1:2|0:3;;Ende;False;Stadio Valascia, 6775 Ambri TI;2169;20181105000307;NL;CH;Ranking Round
Di;20.03.2018;20:15;EHC Kloten;Lausanne HC; 2:7; 0:3|1:1|1:3;;Ende;False;SWISS Arena, 8302 Kloten ZH;3571;20181105000308;NL;CH;Ranking Round
Di;20.03.2018;20:15;SC Bern;Genève-Servette HC; 5:2; 0:1|2:0|3:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;15921;20181105000347;NL;CH;Playoff 1/4 Final
Di;20.03.2018;20:15;EV Zug;ZSC Lions; 2:3; 1:0|0:2|1:0|0:1;OT;Ende;False;BOSSARD Arena, 6303 Zug;7200;20181105000348;NL;CH;Playoff 1/4 Final
Di;20.03.2018;20:15;EHC Biel-Bienne;HC Davos; 4:2; 2:0|2:2|0:0;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20181105000349;NL;CH;Playoff 1/4 Final
Di;20.03.2018;20:15;HC Lugano;Fribourg-Gottéron; 5:3; 1:2|3:1|1:0;;Ende;False;Piste Resega, 6948 Porza Ti;6089;20181105000350;NL;CH;Playoff 1/4 Final
Do;22.03.2018;20:15;SCL Tigers;EHC Kloten; 4:3; 2:2|1:0|1:1;;Ende;False;Ilfishalle, 3550 Langnau im Emmental BE;5203;20181105000309;NL;CH;Ranking Round
Do;22.03.2018;20:15;HC Ambri-Piotta;Lausanne HC; 6:3; 3:2|1:0|2:1;;Ende;False;Stadio Valascia, 6775 Ambri TI;1500;20181105000310;NL;CH;Ranking Round
Do;22.03.2018;20:15;HC Davos;EHC Biel-Bienne; 2:5; 0:1|1:3|1:1;;Ende;False;Vaillant Arena, 7270 Davos-Platz GR;4512;20181105000353;NL;CH;Playoff 1/4 Final
Sa;24.03.2018;20:15;Lausanne HC;SCL Tigers; 2:1; 1:1|1:0|0:0;;Ende;False;Centre Sportif Malley, 1008 Lausanne VD;6345;20181105000311;NL;CH;Ranking Round
Sa;24.03.2018;20:15;EHC Kloten;HC Ambri-Piotta; 2:5; 0:0|1:4|1:1;;Ende;False;SWISS Arena, 8302 Kloten ZH;4070;20181105000312;NL;CH;Ranking Round
Di;27.03.2018;20:15;HC Ambri-Piotta;EHC Kloten; 4:0; 1:0|2:0|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;4322;20181105000313;NL;CH;Playout Final
Di;27.03.2018;20:15;SC Bern;ZSC Lions; 2:3; 1:2|1:0|0:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;16669;20181105000359;NL;CH;Playoff 1/2 Final
Di;27.03.2018;20:15;EHC Biel-Bienne;HC Lugano; 7:3; 1:1|4:1|2:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20181105000360;NL;CH;Playoff 1/2 Final
Do;29.03.2018;20:15;EHC Kloten;HC Ambri-Piotta; 3:1; 1:1|1:0|1:0;;Ende;False;SWISS Arena, 8302 Kloten ZH;6286;20181105000314;NL;CH;Playout Final
Do;29.03.2018;20:15;ZSC Lions;SC Bern; 3:4; 2:2|1:1|0:0|0:1;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000361;NL;CH;Playoff 1/2 Final
Do;29.03.2018;20:15;HC Lugano;EHC Biel-Bienne; 1:2; 0:0|1:2|0:0;;Ende;False;Piste Resega, 6948 Porza Ti;7109;20181105000362;NL;CH;Playoff 1/2 Final
Sa;31.03.2018;20:15;HC Ambri-Piotta;EHC Kloten; 4:2; 2:2|1:0|1:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;5855;20181105000315;NL;CH;Playout Final
Sa;31.03.2018;20:15;SC Bern;ZSC Lions; 2:3; 1:1|0:1|1:1;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20181105000363;NL;CH;Playoff 1/2 Final
Sa;31.03.2018;20:15;EHC Biel-Bienne;HC Lugano; 3:6; 2:0|1:4|0:2;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20181105000364;NL;CH;Playoff 1/2 Final
Mo;02.04.2018;20:15;EHC Kloten;HC Ambri-Piotta; 2:3; 0:1|1:0|1:1|0:1;OT;Ende;False;SWISS Arena, 8302 Kloten ZH;5175;20181105000316;NL;CH;Playout Final
Mo;02.04.2018;20:15;ZSC Lions;SC Bern; 3:1; 2:0|0:0|1:1;;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000365;NL;CH;Playoff 1/2 Final
Mo;02.04.2018;20:15;HC Lugano;EHC Biel-Bienne; 5:1; 0:1|2:0|3:0;;Ende;False;Piste Resega, 6948 Porza Ti;7200;20181105000366;NL;CH;Playoff 1/2 Final
Do;05.04.2018;20:15;HC Ambri-Piotta;EHC Kloten; 2:1; 2:0|0:1|0:0;;Ende;False;Stadio Valascia, 6775 Ambri TI;6408;20181105000317;NL;CH;Playout Final
Do;05.04.2018;20:15;SC Bern;ZSC Lions; 4:3; 1:1|3:2|0:0;;Ende;False;PostFinance-Arena, 3014 Bern BE;17031;20181105000367;NL;CH;Playoff 1/2 Final
Do;05.04.2018;20:15;EHC Biel-Bienne;HC Lugano; 2:4; 0:0|0:3|2:1;;Ende;False;Tissot Arena, 2504 Biel/Bienne BE;6521;20181105000368;NL;CH;Playoff 1/2 Final
Sa;07.04.2018;20:15;ZSC Lions;SC Bern; 3:2; 1:2|1:0|0:0|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000369;NL;CH;Playoff 1/2 Final
Sa;07.04.2018;20:15;HC Lugano;EHC Biel-Bienne; 6:2; 2:1|3:0|1:1;;Ende;False;Piste Resega, 6948 Porza Ti;7200;20181105000370;NL;CH;Playoff 1/2 Final
Do;12.04.2018;20:15;EHC Kloten;SC Rapperswil-Jona Lakers; 1:4; 0:1|0:1|1:2;;Ende;False;SWISS Arena, 8302 Kloten ZH;7011;20181105000321;NL;CH;League Qualification
Do;12.04.2018;20:15;HC Lugano;ZSC Lions; 0:1; 0:0|0:1|0:0;;Ende;False;Piste Resega, 6948 Porza Ti;7200;20181105000373;NL;CH;Playoff Final
Sa;14.04.2018;20:15;SC Rapperswil-Jona Lakers;EHC Kloten; 4:0; 1:0|1:0|2:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;6011;20181105000322;NL;CH;League Qualification
Sa;14.04.2018;20:15;ZSC Lions;HC Lugano; 5:4; 2:2|1:1|1:1|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000374;NL;CH;Playoff Final
Mo;16.04.2018;20:15;HC Lugano;ZSC Lions; 3:0; 1:0|1:0|1:0;;Ende;False;Piste Resega, 6948 Porza Ti;7200;20181105000375;NL;CH;Playoff Final
Di;17.04.2018;20:15;EHC Kloten;SC Rapperswil-Jona Lakers; 3:2; 0:1|1:0|1:1|0:0|0:0|1:0;OT;Ende;False;SWISS Arena, 8302 Kloten ZH;6863;20181105000323;NL;CH;League Qualification
Mi;18.04.2018;20:15;ZSC Lions;HC Lugano; 3:2; 0:2|1:0|1:0|1:0;OT;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000376;NL;CH;Playoff Final
Do;19.04.2018;20:15;SC Rapperswil-Jona Lakers;EHC Kloten; 0:4; 0:2|0:2|0:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;6100;20181105000324;NL;CH;League Qualification
Sa;21.04.2018;20:15;EHC Kloten;SC Rapperswil-Jona Lakers; 4:3; 2:0|0:3|1:0|1:0;OT;Ende;False;SWISS Arena, 8302 Kloten ZH;7624;20181105000325;NL;CH;League Qualification
Sa;21.04.2018;20:15;HC Lugano;ZSC Lions; 4:0; 1:0|0:0|3:0;;Ende;False;Piste Resega, 6948 Porza Ti;7200;20181105000377;NL;CH;Playoff Final
Mo;23.04.2018;20:15;SC Rapperswil-Jona Lakers;EHC Kloten; 2:1; 1:0|1:1|0:0;;Ende;False;St.Galler Kantonalbank Arena, 8640 Rapperswil SG;5742;20181105000326;NL;CH;League Qualification
Mi;25.04.2018;20:15;EHC Kloten;SC Rapperswil-Jona Lakers; 1:2; 0:1|0:0|1:0|0:1;OT;Ende;False;SWISS Arena, 8302 Kloten ZH;7624;20181105000327;NL;CH;League Qualification
Mi;25.04.2018;20:15;ZSC Lions;HC Lugano; 2:3; 0:1|1:0|1:2;;Ende;False;Hallenstadion, 8050 Zürich ZH;11200;20181105000378;NL;CH;Playoff Final
Fr;27.04.2018;20:15;HC Lugano;ZSC Lions; 0:2; 0:1|0:0|0:1;;Ende;False;Piste Resega, 6948 Porza Ti;7200;20181105000379;NL;CH;Playoff Final
